State,year,winner_name,winner_party,total_votes,winner_votes,winner_percent,party_lean,PVI,key,Abbreviation,PVI_rank
Vermont,1980,"Reagan, Ronald",Republican,213207,94598,0.4436908732,Democratic,0.01705400369,Democratic 0-4%,VT,7
Hawaii,1980,"Carter, Jimmy",Democratic,303287,135879,0.4480211813,Democratic,0.06389400677,Democratic 4-9%,HI,31
Maine,1980,"Reagan, Ronald",Republican,523011,238522,0.4560554176,Democratic,0.03395858008,Democratic 0-4%,ME,16
Minnesota,1980,"Carter, Jimmy",Democratic,2051953,954174,0.4650077268,Democratic,0.07519753603,Democratic 4-9%,MN,33
New York,1980,"Reagan, Ronald",Republican,6201959,2893831,0.4665995051,Democratic,0.0383386309,Democratic 0-4%,NY,18
Maryland,1980,"Carter, Jimmy",Democratic,1540496,726161,0.4713812954,Democratic,0.06924479508,Democratic 4-9%,MD,32
Delaware,1980,"Reagan, Ronald",Republican,235668,111252,0.4720708794,Democratic,0.04038556191,Democratic 4-9%,DE,19
Rhode Island,1980,"Carter, Jimmy",Democratic,416072,198342,0.4767011479,Democratic,0.1147139692,Democratic 9% or more,RI,40
Wisconsin,1980,"Reagan, Ronald",Republican,2273221,1088845,0.4789877447,Democratic,0.02715032863,Democratic 0-4%,WI,15
Arkansas,1980,"Reagan, Ronald",Republican,837582,403164,0.4813427223,Democratic,0.04985635499,Democratic 4-9%,AR,28
Connecticut,1980,"Reagan, Ronald",Republican,1406285,677210,0.4815595701,Republican,0.002518548811,Republican 0-4%,CT,2
Oregon,1980,"Reagan, Ronald",Republican,1181516,571044,0.4833146568,Republican,0.00247252402,Republican 0-4%,OR,1
Tennessee,1980,"Reagan, Ronald",Republican,1617616,787761,0.4869888775,Democratic,0.05155418981,Democratic 4-9%,TN,29
Alabama,1980,"Reagan, Ronald",Republican,1341929,654192,0.4875012016,Democratic,0.04629003135,Democratic 4-9%,AL,27
Michigan,1980,"Reagan, Ronald",Republican,3909725,1915225,0.4898618189,Democratic,0.01758930545,Democratic 0-4%,MI,10
Kentucky,1980,"Reagan, Ronald",Republican,1294627,635274,0.4907004102,Democratic,0.04552080453,Democratic 4-9%,KY,24
North Carolina,1980,"Reagan, Ronald",Republican,1855833,915018,0.4930497518,Democratic,0.04205658812,Democratic 4-9%,NC,21
Mississippi,1980,"Reagan, Ronald",Republican,892620,441089,0.4941509265,Democratic,0.04627009238,Democratic 4-9%,MS,26
South Carolina,1980,"Reagan, Ronald",Republican,890083,441207,0.4956919748,Democratic,0.04519917962,Democratic 4-9%,SC,23
Pennsylvania,1980,"Reagan, Ronald",Republican,4561501,2261872,0.4958613404,Democratic,0.01443705574,Democratic 0-4%,PA,5
Illinois,1980,"Reagan, Ronald",Republican,4749721,2358049,0.4964605289,Democratic,0.009656790595,Democratic 0-4%,IL,4
Washington,1980,"Reagan, Ronald",Republican,1742394,865244,0.4965834364,Republican,0.01790004653,Republican 0-4%,WA,11
West Virginia,1980,"Carter, Jimmy",Democratic,737715,367462,0.4981083481,Democratic,0.07675123162,Democratic 4-9%,WV,34
Missouri,1980,"Reagan, Ronald",Republican,2099824,1074181,0.5115576353,Democratic,0.017399271,Democratic 0-4%,MO,8
Louisiana,1980,"Reagan, Ronald",Republican,1548591,792853,0.511983474,Democratic,0.02494455453,Democratic 0-4%,LA,14
Iowa,1980,"Reagan, Ronald",Republican,1317661,676026,0.5130500182,Republican,0.0175780883,Republican 0-4%,IA,9
Ohio,1980,"Reagan, Ronald",Republican,4283603,2206545,0.5151142625,Republican,0.004301435685,Republican 0-4%,OH,3
New Jersey,1980,"Reagan, Ronald",Republican,2975684,1546557,0.5197315978,Republican,0.02103803073,Republican 0-4%,NJ,13
California,1980,"Reagan, Ronald",Republican,8587063,4524858,0.5269389546,Republican,0.0416560159,Republican 4-9%,CA,20
Virginia,1980,"Reagan, Ronald",Republican,1866032,989609,0.5303279901,Republican,0.01510519088,Republican 0-4%,VA,6
Alaska,1980,"Reagan, Ronald",Republican,158445,86112,0.5434819654,Republican,0.119938442,Republican 9% or more,AK,42
New Mexico,1980,"Reagan, Ronald",Republican,456237,250779,0.5496682645,Republican,0.04602925302,Republican 4-9%,NM,25
Colorado,1980,"Reagan, Ronald",Republican,1184415,652264,0.5507056226,Republican,0.08627254612,Republican 4-9%,CO,38
Texas,1980,"Reagan, Ronald",Republican,4541637,2510705,0.5528193909,Republican,0.01861999352,Republican 0-4%,TX,12
Florida,1980,"Reagan, Ronald",Republican,3687026,2046951,0.5551767197,Republican,0.03745421506,Republican 0-4%,FL,17
Georgia,1980,"Carter, Jimmy",Democratic,1597467,890733,0.557590861,Democratic,0.1296165728,Democratic 9% or more,GA,44
Indiana,1980,"Reagan, Ronald",Republican,2242033,1255656,0.5600524167,Republican,0.04491987229,Republican 4-9%,IN,22
Montana,1980,"Reagan, Ronald",Republican,363952,206814,0.5682452631,Republican,0.08359903013,Republican 4-9%,MT,37
New Hampshire,1980,"Reagan, Ronald",Republican,383999,221705,0.5773582744,Republican,0.1176235093,Republican 9% or more,NH,41
Kansas,1980,"Reagan, Ronald",Republican,979795,566812,0.5785006047,Republican,0.08170147997,Republican 4-9%,KS,36
Oklahoma,1980,"Reagan, Ronald",Republican,1149708,695570,0.6049970949,Republican,0.08066791839,Republican 4-9%,OK,35
South Dakota,1980,"Reagan, Ronald",Republican,327703,198343,0.6052523169,Republican,0.1032811742,Republican 9% or more,SD,39
Arizona,1980,"Reagan, Ronald",Republican,873945,529688,0.6060884838,Republican,0.1290674539,Republican 9% or more,AZ,43
Nevada,1980,"Reagan, Ronald",Republican,247885,155017,0.6253585332,Republican,0.1462198722,Republican 9% or more,NV,46
Wyoming,1980,"Reagan, Ronald",Republican,176713,110700,0.626439481,Republican,0.1382728454,Republican 9% or more,WY,45
North Dakota,1980,"Reagan, Ronald",Republican,301545,193695,0.642341939,Republican,0.1567536831,Republican 9% or more,ND,47
Nebraska,1980,"Reagan, Ronald",Republican,640854,419937,0.655277177,Republican,0.1626002799,Republican 9% or more,NE,48
Idaho,1980,"Reagan, Ronald",Republican,437431,290699,0.6645596677,Republican,0.1720788535,Republican 9% or more,ID,49
Utah,1980,"Reagan, Ronald",Republican,604222,439687,0.7276911466,Republican,0.226598436,Republican 9% or more,UT,50
Minnesota,1984,"Mondale, Walter",Democratic,2084449,1036364,0.4971884656,Democratic,0.09260510512,Democratic 9% or more,MN,43
Massachusetts,1984,"Reagan, Ronald",Republican,2559453,1310936,0.5121938164,Democratic,0.07771289506,Democratic 4-9%,MA,39
Rhode Island,1984,"Reagan, Ronald",Republican,410492,212080,0.5166483147,Democratic,0.07339889499,Democratic 4-9%,RI,38
Maryland,1984,"Reagan, Ronald",Republican,1675873,879918,0.5250505259,Democratic,0.06412092551,Democratic 4-9%,MD,36
Iowa,1984,"Reagan, Ronald",Republican,1319805,703088,0.5327211217,Democratic,0.05445794413,Democratic 4-9%,IA,33
Pennsylvania,1984,"Reagan, Ronald",Republican,4844903,2584323,0.5334106792,Democratic,0.05468888266,Democratic 4-9%,PA,34
New York,1984,"Reagan, Ronald",Republican,6806810,3664763,0.538396547,Democratic,0.05151900786,Democratic 4-9%,NY,31
Wisconsin,1984,"Reagan, Ronald",Republican,2212016,1198800,0.5419490637,Democratic,0.0454580097,Democratic 4-9%,WI,28
Hawaii,1984,"Reagan, Ronald",Republican,335846,185050,0.5509965877,Democratic,0.03465895526,Democratic 0-4%,HI,24
West Virginia,1984,"Reagan, Ronald",Republican,735742,405483,0.5511211811,Democratic,0.03897185419,Democratic 0-4%,WV,26
Washington,1984,"Reagan, Ronald",Republican,1883910,1051670,0.5582379201,Democratic,0.02598476422,Democratic 0-4%,WA,18
Oregon,1984,"Reagan, Ronald",Republican,1226527,685700,0.5590582189,Democratic,0.03064908404,Democratic 0-4%,OR,22
Illinois,1984,"Reagan, Ronald",Republican,4819088,2707103,0.5617459154,Democratic,0.02696366436,Democratic 0-4%,IL,19
California,1984,"Reagan, Ronald",Republican,9505423,5467009,0.5751463138,Democratic,0.009450849213,Democratic 0-4%,CA,6
Tennessee,1984,"Reagan, Ronald",Republican,1711993,990212,0.5783972248,Democratic,0.00987771649,Democratic 0-4%,TN,7
Vermont,1984,"Reagan, Ronald",Republican,234561,135865,0.579230989,Democratic,0.005047090157,Democratic 0-4%,VT,3
Ohio,1984,"Reagan, Ronald",Republican,4547619,2678560,0.5890027287,Republican,0.003010729741,Republican 0-4%,OH,1
Michigan,1984,"Reagan, Ronald",Republican,3801658,2251571,0.5922602717,Republican,0.003767052547,Republican 0-4%,MI,2
New Mexico,1984,"Reagan, Ronald",Republican,514370,307101,0.5970429846,Republican,0.01179978386,Republican 0-4%,NM,9
Delaware,1984,"Reagan, Ronald",Republican,254572,152190,0.5978269409,Republican,0.007840529557,Republican 0-4%,DE,4
Missouri,1984,"Reagan, Ronald",Republican,2122771,1274188,0.6002475067,Republican,0.008551309244,Republican 0-4%,MO,5
Kentucky,1984,"Reagan, Ronald",Republican,1370461,822782,0.600368781,Republican,0.01223767961,Republican 0-4%,KY,10
New Jersey,1984,"Reagan, Ronald",Republican,3217862,1933630,0.6009051973,Republican,0.01351771338,Republican 0-4%,NJ,11
Georgia,1984,"Reagan, Ronald",Republican,1776093,1068722,0.6017263736,Republican,0.01028200405,Republican 0-4%,GA,8
Arkansas,1984,"Reagan, Ronald",Republican,884406,534774,0.6046702533,Republican,0.02057968358,Republican 0-4%,AR,14
Montana,1984,"Reagan, Ronald",Republican,384377,232450,0.6047448208,Republican,0.0213177902,Republican 0-4%,MT,16
Alabama,1984,"Reagan, Ronald",Republican,1441713,872849,0.6054249355,Republican,0.02093775608,Republican 0-4%,AL,15
Connecticut,1984,"Reagan, Ronald",Republican,1466900,890877,0.6073195173,Republican,0.0182954902,Republican 0-4%,CT,12
Louisiana,1984,"Reagan, Ronald",Republican,1706822,1037299,0.6077370692,Republican,0.02249541419,Republican 0-4%,LA,17
Maine,1984,"Reagan, Ronald",Republican,553144,336500,0.6083406852,Republican,0.01899498157,Republican 0-4%,ME,13
Indiana,1984,"Reagan, Ronald",Republican,2233069,1377230,0.6167431459,Republican,0.02903809378,Republican 0-4%,IN,21
Mississippi,1984,"Reagan, Ronald",Republican,940192,581477,0.6184662282,Republican,0.03109089307,Republican 0-4%,MS,23
North Carolina,1984,"Reagan, Ronald",Republican,2175361,1346481,0.6189689895,Republican,0.02858243206,Republican 0-4%,NC,20
Virginia,1984,"Reagan, Ronald",Republican,2146635,1337078,0.6228716107,Republican,0.03506068196,Republican 0-4%,VA,25
South Dakota,1984,"Reagan, Ronald",Republican,317867,200267,0.630033945,Republican,0.041298935,Republican 4-9%,SD,27
Colorado,1984,"Reagan, Ronald",Republican,1295381,821818,0.6344218419,Republican,0.05196228413,Republican 4-9%,CO,32
South Carolina,1984,"Reagan, Ronald",Republican,968540,615539,0.6355328639,Republican,0.04948424983,Republican 4-9%,SC,30
Texas,1984,"Reagan, Ronald",Republican,5397571,3433428,0.63610613,Republican,0.0461668543,Republican 4-9%,TX,29
North Dakota,1984,"Reagan, Ronald",Republican,308971,200336,0.6483974224,Republican,0.0656496264,Republican 4-9%,ND,37
Florida,1984,"Reagan, Ronald",Republican,4180051,2730350,0.6531858104,Republican,0.0616279347,Republican 4-9%,FL,35
Nevada,1984,"Reagan, Ronald",Republican,286667,188770,0.6584992343,Republican,0.08146061811,Republican 4-9%,NV,42
Kansas,1984,"Reagan, Ronald",Republican,1021991,677296,0.6627220788,Republican,0.07859857368,Republican 4-9%,KS,40
Arizona,1984,"Reagan, Ronald",Republican,1025897,681416,0.6642148286,Republican,0.07947107827,Republican 4-9%,AZ,41
Alaska,1984,"Reagan, Ronald",Republican,207605,138377,0.6665398232,Republican,0.09886292904,Republican 9% or more,AK,45
Oklahoma,1984,"Reagan, Ronald",Republican,1255676,861530,0.6861085184,Republican,0.09940206104,Republican 9% or more,OK,46
New Hampshire,1984,"Reagan, Ronald",Republican,388954,267051,0.686587617,Republican,0.09756372524,Republican 9% or more,NH,44
Wyoming,1984,"Reagan, Ronald",Republican,188968,133241,0.7050982177,Republican,0.1223078002,Republican 9% or more,WY,48
Nebraska,1984,"Reagan, Ronald",Republican,652090,460054,0.7055069086,Republican,0.1183513393,Republican 9% or more,NE,47
Idaho,1984,"Reagan, Ronald",Republican,411144,297523,0.7236467029,Republican,0.1410595145,Republican 9% or more,ID,49
Utah,1984,"Reagan, Ronald",Republican,629656,469105,0.7450179145,Republican,0.1595040127,Republican 9% or more,UT,50
Washington,1988,"Dukakis, Michael",Democratic,1865253,933516,0.500476879,Democratic,0.04709270425,Democratic 4-9%,WA,26
Illinois,1988,"Bush, George H.W.",Republican,4559120,2310939,0.5068826879,Democratic,0.02852281674,Democratic 0-4%,IL,20
Pennsylvania,1988,"Bush, George H.W.",Republican,4536251,2300087,0.5070457962,Democratic,0.02732011675,Democratic 0-4%,PA,18
Vermont,1988,"Bush, George H.W.",Republican,243333,124331,0.510950015,Democratic,0.02119845594,Democratic 0-4%,VT,13
Maryland,1988,"Bush, George H.W.",Republican,1714358,876167,0.5110758663,Democratic,0.02437128439,Democratic 0-4%,MD,15
California,1988,"Bush, George H.W.",Republican,9887064,5054917,0.5112657307,Democratic,0.02094248134,Democratic 0-4%,CA,12
Oregon,1988,"Dukakis, Michael",Democratic,1201694,616206,0.512781124,Democratic,0.06285239468,Democratic 4-9%,OR,32
Wisconsin,1988,"Dukakis, Michael",Democratic,2191608,1126794,0.5141403025,Democratic,0.05725024965,Democratic 4-9%,WI,27
New York,1988,"Dukakis, Michael",Democratic,6485683,3347882,0.5161957499,Democratic,0.05970152907,Democratic 4-9%,NY,29
Missouri,1988,"Bush, George H.W.",Republican,2093228,1084953,0.5183157305,Democratic,0.0190464699,Democratic 0-4%,MO,10
New Mexico,1988,"Bush, George H.W.",Republican,521287,270341,0.518602996,Democratic,0.0139164293,Democratic 0-4%,NM,7
Connecticut,1988,"Bush, George H.W.",Republican,1443394,750241,0.5197756122,Democratic,0.01320408214,Democratic 0-4%,CT,6
Montana,1988,"Bush, George H.W.",Republican,365674,190412,0.5207151725,Democratic,0.009133689492,Democratic 0-4%,MT,4
West Virginia,1988,"Dukakis, Michael",Democratic,653311,341016,0.5219811085,Democratic,0.06278451868,Democratic 4-9%,WV,31
South Dakota,1988,"Bush, George H.W.",Republican,312991,165415,0.5284976245,Democratic,0.00709179862,Democratic 0-4%,SD,3
Minnesota,1988,"Dukakis, Michael",Democratic,2096790,1109471,0.5291283343,Democratic,0.07452418596,Democratic 4-9%,MN,40
Colorado,1988,"Bush, George H.W.",Republican,1372394,728177,0.5305888834,Republican,5.23E-04,Republican 0-4%,CO,1
Massachusetts,1988,"Dukakis, Michael",Democratic,2632805,1401406,0.5322862878,Democratic,0.07883800923,Democratic 4-9%,MA,42
Michigan,1988,"Bush, George H.W.",Republican,3669163,1965486,0.5356769378,Republican,7.65E-04,Republican 0-4%,MI,2
Hawaii,1988,"Dukakis, Michael",Democratic,354461,192364,0.5426944008,Democratic,0.08707834651,Democratic 4-9%,HI,45
Louisiana,1988,"Bush, George H.W.",Republican,1628202,883702,0.542747153,Republican,0.01289733653,Republican 0-4%,LA,5
Iowa,1988,"Dukakis, Michael",Democratic,1225614,670557,0.5471192398,Democratic,0.09050039811,Democratic 9% or more,IA,46
Ohio,1988,"Bush, George H.W.",Republican,4393699,2416549,0.5500033116,Republican,0.0157250598,Republican 0-4%,OH,8
Maine,1988,"Bush, George H.W.",Republican,555035,307131,0.553354293,Republican,0.01869460033,Republican 0-4%,ME,9
Kentucky,1988,"Bush, George H.W.",Republican,1322517,734281,0.5552147912,Republican,0.01952209141,Republican 0-4%,KY,11
Rhode Island,1988,"Dukakis, Michael",Democratic,404620,225123,0.556381296,Democratic,0.09779429224,Democratic 9% or more,RI,49
Kansas,1988,"Bush, George H.W.",Republican,993044,554049,0.5579299608,Republican,0.02825943032,Republican 0-4%,KS,19
Delaware,1988,"Bush, George H.W.",Republican,249891,139639,0.5587996366,Republican,0.02339630925,Republican 0-4%,DE,14
Texas,1988,"Bush, George H.W.",Republican,5427410,3036829,0.5595355796,Republican,0.02444774261,Republican 0-4%,TX,16
North Dakota,1988,"Bush, George H.W.",Republican,297261,166559,0.5603123181,Republican,0.02693797057,Republican 0-4%,ND,17
New Jersey,1988,"Bush, George H.W.",Republican,3099553,1743192,0.5624010946,Republican,0.02999598943,Republican 0-4%,NJ,21
Arkansas,1988,"Bush, George H.W.",Republican,827738,466578,0.563678362,Republican,0.03290084043,Republican 0-4%,AR,22
Tennessee,1988,"Bush, George H.W.",Republican,1636250,947233,0.5789048128,Republican,0.04317081831,Republican 4-9%,TN,24
Oklahoma,1988,"Bush, George H.W.",Republican,1171036,678367,0.5792879126,Republican,0.04488253602,Republican 4-9%,OK,25
North Carolina,1988,"Bush, George H.W.",Republican,2134370,1237258,0.5796829978,Republican,0.04255979198,Republican 4-9%,NC,23
Nevada,1988,"Bush, George H.W.",Republican,350067,206040,0.5885730446,Republican,0.06917030494,Republican 4-9%,NV,38
Alabama,1988,"Bush, George H.W.",Republican,1378476,815576,0.5916504894,Republican,0.05844009728,Republican 4-9%,AL,28
Alaska,1988,"Bush, George H.W.",Republican,200116,119251,0.5959093726,Republican,0.08261758764,Republican 4-9%,AK,44
Virginia,1988,"Bush, George H.W.",Republican,2191609,1309162,0.5973519912,Republican,0.06457387387,Republican 4-9%,VA,34
Georgia,1988,"Bush, George H.W.",Republican,1809672,1081331,0.5975287234,Republican,0.06302057674,Republican 4-9%,GA,33
Indiana,1988,"Bush, George H.W.",Republican,2168621,1297763,0.5984277566,Republican,0.06224432454,Republican 4-9%,IN,30
Mississippi,1988,"Bush, George H.W.",Republican,931527,557890,0.5988983679,Republican,0.06619524285,Republican 4-9%,MS,35
Arizona,1988,"Bush, George H.W.",Republican,1171873,702541,0.5995026765,Republican,0.0684193286,Republican 4-9%,AZ,37
Nebraska,1988,"Bush, George H.W.",Republican,662372,398447,0.6015456571,Republican,0.06644139278,Republican 4-9%,NE,36
Wyoming,1988,"Bush, George H.W.",Republican,176551,106867,0.6053038499,Republican,0.07523317752,Republican 4-9%,WY,41
Florida,1988,"Bush, George H.W.",Republican,4302313,2618885,0.6087155909,Republican,0.07350512975,Republican 4-9%,FL,39
South Carolina,1988,"Bush, George H.W.",Republican,986009,606443,0.6150481385,Republican,0.08170586894,Republican 4-9%,SC,43
Idaho,1988,"Bush, George H.W.",Republican,408968,253881,0.6207845113,Republican,0.0938626418,Republican 9% or more,ID,48
New Hampshire,1988,"Bush, George H.W.",Republican,450525,281537,0.6249087176,Republican,0.09332074057,Republican 9% or more,NH,47
Utah,1988,"Bush, George H.W.",Republican,647008,428442,0.6621896484,Republican,0.1348631616,Republican 9% or more,UT,50
Nevada,1992,"Clinton, Bill",Democratic,506318,189148,0.3735755,Republican,0.01630141542,Republican 0-4%,NV,9
Montana,1992,"Clinton, Bill",Democratic,410611,154507,0.3762855842,Republican,0.01730861937,Republican 0-4%,MT,11
Arizona,1992,"Bush, George H.W.",Republican,1487006,572086,0.3847233972,Republican,0.04756823045,Republican 4-9%,AZ,27
Maine,1992,"Clinton, Bill",Democratic,679499,263420,0.387667973,Democratic,0.02600953803,Democratic 0-4%,ME,16
New Hampshire,1992,"Clinton, Bill",Democratic,537945,209040,0.3885899116,Republican,0.02658367706,Republican 0-4%,NH,17
Kansas,1992,"Bush, George H.W.",Republican,1157236,449951,0.388815246,Republican,0.06995974649,Republican 4-9%,KS,37
Alaska,1992,"Bush, George H.W.",Republican,258506,102000,0.3945749809,Republican,0.100291811,Republican 9% or more,AK,46
Wyoming,1992,"Bush, George H.W.",Republican,200625,79347,0.3954990654,Republican,0.07246942491,Republican 4-9%,WY,38
Colorado,1992,"Clinton, Bill",Democratic,1569180,629681,0.4012802865,Republican,0.006528535389,Republican 0-4%,CO,2
Ohio,1992,"Clinton, Bill",Democratic,4939964,1984942,0.4018130496,Republican,0.02286755715,Republican 0-4%,OH,15
Texas,1992,"Bush, George H.W.",Republican,6154018,2496071,0.4056002111,Republican,0.05697082228,Republican 4-9%,TX,31
South Dakota,1992,"Bush, George H.W.",Republican,336254,136718,0.4065914458,Republican,0.0571595283,Republican 4-9%,SD,32
Florida,1992,"Bush, George H.W.",Republican,5314392,2173310,0.4089480038,Republican,0.0463970251,Republican 4-9%,FL,26
Wisconsin,1992,"Clinton, Bill",Democratic,2531114,1041066,0.4113074322,Republican,0.006604105596,Republican 0-4%,WI,3
Idaho,1992,"Bush, George H.W.",Republican,482142,202645,0.4203014879,Republican,0.1311640208,Republican 9% or more,ID,48
Connecticut,1992,"Clinton, Bill",Democratic,1616332,682318,0.4221397584,Democratic,0.006701976457,Democratic 0-4%,CT,4
Oregon,1992,"Clinton, Bill",Democratic,1462643,621314,0.4247885506,Democratic,0.03178972455,Democratic 0-4%,OR,20
Oklahoma,1992,"Bush, George H.W.",Republican,1390359,592929,0.4264574833,Republican,0.09077037364,Republican 9% or more,OK,45
Indiana,1992,"Bush, George H.W.",Republican,2305871,989375,0.4290678013,Republican,0.07289813596,Republican 4-9%,IN,40
New Jersey,1992,"Clinton, Bill",Democratic,3343594,1436206,0.4295395912,Republican,0.0203460071,Republican 0-4%,NJ,13
Iowa,1992,"Clinton, Bill",Democratic,1354607,586353,0.4328583862,Democratic,0.002776100519,Democratic 0-4%,IA,1
Utah,1992,"Bush, George H.W.",Republican,744069,322632,0.4336049479,Republican,0.1720849818,Republican 9% or more,UT,50
Washington,1992,"Clinton, Bill",Democratic,2288230,993037,0.4339760426,Democratic,0.04136782011,Democratic 4-9%,WA,23
North Carolina,1992,"Bush, George H.W.",Republican,2611850,1134661,0.4344280874,Republican,0.03913383341,Republican 0-4%,NC,22
Georgia,1992,"Clinton, Bill",Democratic,2321133,1008966,0.4346868534,Republican,0.03112790611,Republican 0-4%,GA,19
Minnesota,1992,"Clinton, Bill",Democratic,2347948,1020997,0.4348465128,Democratic,0.04266421163,Democratic 4-9%,MN,24
Delaware,1992,"Clinton, Bill",Democratic,289735,126054,0.4350665263,Democratic,0.01743073643,Democratic 0-4%,DE,12
Michigan,1992,"Clinton, Bill",Democratic,4274673,1871182,0.4377368748,Democratic,0.01160240585,Democratic 0-4%,MI,7
Missouri,1992,"Clinton, Bill",Democratic,2391565,1053873,0.4406624951,Democratic,0.03052047039,Democratic 0-4%,MO,18
North Dakota,1992,"Bush, George H.W.",Republican,308133,136244,0.4421597167,Republican,0.1132962383,Republican 9% or more,ND,47
Kentucky,1992,"Clinton, Bill",Democratic,1492900,665104,0.4455114207,Republican,0.01586141367,Republican 0-4%,KY,8
Virginia,1992,"Bush, George H.W.",Republican,2558665,1150517,0.4496551913,Republican,0.06009931996,Republican 4-9%,VA,33
Pennsylvania,1992,"Clinton, Bill",Democratic,4959810,2239164,0.4514616487,Democratic,0.02093610399,Democratic 0-4%,PA,14
Louisiana,1992,"Clinton, Bill",Democratic,1790017,815971,0.4558453914,Republican,0.007897812013,Republican 0-4%,LA,5
New Mexico,1992,"Clinton, Bill",Democratic,569986,261617,0.4589884664,Democratic,0.01687237708,Democratic 0-4%,NM,10
California,1992,"Clinton, Bill",Democratic,11131721,5121325,0.4600658784,Democratic,0.05061809708,Democratic 4-9%,CA,29
Vermont,1992,"Clinton, Bill",Democratic,289701,133592,0.4611375176,Democratic,0.06799282297,Democratic 4-9%,VT,36
Nebraska,1992,"Bush, George H.W.",Republican,739283,344346,0.4657837391,Republican,0.1476026543,Republican 9% or more,NE,49
Rhode Island,1992,"Clinton, Bill",Democratic,453478,213299,0.4703623991,Democratic,0.08388803757,Democratic 4-9%,RI,43
Tennessee,1992,"Clinton, Bill",Democratic,1982638,933521,0.4708479309,Republican,0.008568824146,Republican 0-4%,TN,6
Massachusetts,1992,"Clinton, Bill",Democratic,2773574,1318662,0.4754378286,Democratic,0.08637427778,Democratic 4-9%,MA,44
Alabama,1992,"Bush, George H.W.",Republican,1688060,804283,0.476454036,Republican,0.07276045522,Republican 4-9%,AL,39
South Carolina,1992,"Bush, George H.W.",Republican,1202527,577507,0.4802445184,Republican,0.08090257432,Republican 4-9%,SC,41
Hawaii,1992,"Clinton, Bill",Democratic,372842,179310,0.4809275779,Democratic,0.03265058669,Democratic 0-4%,HI,21
West Virginia,1992,"Clinton, Bill",Democratic,683711,331001,0.4841241402,Democratic,0.0431391902,Democratic 4-9%,WV,25
Illinois,1992,"Clinton, Bill",Democratic,5050157,2453350,0.4857967782,Democratic,0.05133299151,Democratic 4-9%,IL,30
Mississippi,1992,"Bush, George H.W.",Republican,981793,487793,0.4968389467,Republican,0.08383408529,Republican 4-9%,MS,42
New York,1992,"Clinton, Bill",Democratic,6926925,3444450,0.4972552756,Democratic,0.06023428658,Democratic 4-9%,NY,34
Maryland,1992,"Clinton, Bill",Democratic,1985046,988571,0.4980091141,Democratic,0.04844980978,Democratic 4-9%,MD,28
Arkansas,1992,"Clinton, Bill",Democratic,950653,505823,0.5320795285,Democratic,0.06537348004,Democratic 4-9%,AR,35
Nevada,1996,"Clinton, Bill",Democratic,464279,203974,0.4393349688,Republican,0.04148731965,Republican 4-9%,NV,19
Montana,1996,"Dole, Bob",Republican,407261,179652,0.4411225234,Republican,0.06422673771,Republican 4-9%,MT,29
Colorado,1996,"Dole, Bob",Republican,1510704,691848,0.4579639691,Republican,0.0549447095,Republican 4-9%,CO,26
Kentucky,1996,"Clinton, Bill",Democratic,1388708,636614,0.4584217849,Republican,0.04206212135,Republican 4-9%,KY,20
South Dakota,1996,"Dole, Bob",Republican,323826,150543,0.4648885513,Republican,0.06668848715,Republican 4-9%,SD,30
Arizona,1996,"Clinton, Bill",Democratic,1404405,653288,0.4651706595,Republican,0.03511492168,Republican 0-4%,AZ,15
North Dakota,1996,"Dole, Bob",Republican,266411,125050,0.4693875253,Republican,0.08646582326,Republican 4-9%,ND,39
Georgia,1996,"Dole, Bob",Republican,2299071,1080843,0.4701216274,Republican,0.05367532518,Republican 4-9%,GA,25
Virginia,1996,"Dole, Bob",Republican,2416642,1138350,0.4710461872,Republican,0.05795857827,Republican 4-9%,VA,28
Indiana,1996,"Dole, Bob",Republican,2135842,1006693,0.4713330855,Republican,0.07883669675,Republican 4-9%,IN,34
Oregon,1996,"Clinton, Bill",Democratic,1377760,649641,0.4715197132,Republican,4.21E-04,Republican 0-4%,OR,1
Ohio,1996,"Clinton, Bill",Democratic,4534434,2148222,0.4737574745,Republican,0.01138314138,Republican 0-4%,OH,6
Missouri,1996,"Clinton, Bill",Democratic,2158065,1025935,0.4753957828,Republican,0.01188225843,Republican 0-4%,MO,8
Tennessee,1996,"Clinton, Bill",Democratic,1894105,909146,0.4799871179,Republican,0.03448620978,Republican 0-4%,TN,14
Florida,1996,"Clinton, Bill",Democratic,5303794,2546870,0.4801977603,Republican,0.01580302125,Republican 0-4%,FL,9
Oklahoma,1996,"Dole, Bob",Republican,1206713,582315,0.4825629624,Republican,0.09135872427,Republican 9% or more,OK,40
North Carolina,1996,"Dole, Bob",Republican,2515807,1225938,0.4872941366,Republican,0.0726524999,Republican 4-9%,NC,31
Texas,1996,"Dole, Bob",Republican,5611644,2736167,0.4875874165,Republican,0.07395886702,Republican 4-9%,TX,32
Wisconsin,1996,"Clinton, Bill",Democratic,2196169,1071971,0.4881095216,Democratic,0.01183933342,Democratic 0-4%,WI,7
Pennsylvania,1996,"Clinton, Bill",Democratic,4506118,2215819,0.4917356802,Democratic,0.00425942041,Democratic 0-4%,PA,2
New Mexico,1996,"Clinton, Bill",Democratic,556074,273495,0.4918320224,Republican,0.007111327588,Republican 0-4%,NM,3
Mississippi,1996,"Dole, Bob",Republican,893857,439838,0.4920675231,Republican,0.07482487074,Republican 4-9%,MS,33
